AvantiSensor1_ORIENT_W1,AvantiSensor1_ORIENT_X1,AvantiSensor1_ORIENT_Y1,AvantiSensor1_ORIENT_Z1,AvantiSensor2_ORIENT_W2,AvantiSensor2_ORIENT_X2,AvantiSensor2_ORIENT_Y2,AvantiSensor2_ORIENT_Z2
0.818557203,-0.068369806,-0.523220062,-0.227004141,0.611463487,-0.00295965,-0.791004956,-0.020379847
0.818467915,-0.068199709,-0.523026526,-0.227821261,0.619688928,-0.004559935,-0.784531772,-0.021802375
0.819025993,-0.067398749,-0.521972656,-0.228469849,0.627635181,-0.004678741,-0.778165102,-0.022618208
0.820015073,-0.067210965,-0.519854188,-0.229803786,0.637409568,-0.002933057,-0.770157158,-0.023638638
0.821423173,-0.066911332,-0.517059624,-0.231163129,0.647923052,-0.001547937,-0.761320829,-0.024174379
0.822572649,-0.065592736,-0.515088916,-0.231852472,0.658341646,-0.00040036,-0.75234586,-0.023712734
0.823899448,-0.063419893,-0.513020933,-0.232330322,0.667397022,-0.00021873,-0.74431169,-0.024116205
0.825077593,-0.061303373,-0.511005759,-0.233156741,0.674201906,0.001732149,-0.738071024,-0.026462609
0.826146007,-0.059104193,-0.508989036,-0.234349966,0.678976417,0.003003779,-0.733532012,-0.030221002
0.826779783,-0.057126373,-0.507252991,-0.236361027,0.683067083,0.002540305,-0.729608715,-0.032932196
0.8275581,-0.05543023,-0.505366564,-0.238075554,0.688135386,0.00185436,-0.724709332,-0.035539877
0.828717291,-0.053942461,-0.503154039,-0.239069268,0.693748951,0.002172256,-0.719258785,-0.037078034
0.82992202,-0.052633382,-0.501238525,-0.239206046,0.700369,0.001958008,-0.712808549,-0.037200138
0.831127465,-0.051629834,-0.499098212,-0.239713505,0.707696438,-0.000436467,-0.705497146,-0.037941206
0.832400143,-0.050544269,-0.496850073,-0.240198493,0.716220319,-0.002511153,-0.69677639,-0.039051879
0.833577573,-0.05011582,-0.4941926,-0.241683245,0.724225938,-0.002996882,-0.688375533,-0.04033963
0.834694684,-0.048856594,-0.491540372,-0.243487,0.730715215,-0.003350476,-0.68139708,-0.041742891
0.835760474,-0.047680885,-0.489048213,-0.245078042,0.736950457,-0.005348515,-0.674494624,-0.043962933
0.837070942,-0.046306133,-0.486231267,-0.246470258,0.744174719,-0.007202755,-0.666330874,-0.046428856
0.838153303,-0.044862915,-0.483700037,-0.248033613,0.751017511,-0.007541277,-0.658494413,-0.047974452
0.839195132,-0.043519795,-0.480987519,-0.250017703,0.756541193,-0.00769425,-0.652069569,-0.048909005
0.840429306,-0.042434428,-0.477937251,-0.251900405,0.76168257,-0.007916596,-0.64594686,-0.050298687
0.841800511,-0.04166786,-0.47484383,-0.253296882,0.766226947,-0.007886382,-0.640421867,-0.051906917
0.843154371,-0.040943634,-0.471801102,-0.254594028,0.769655228,-0.007657137,-0.636157751,-0.053628404
0.844527066,-0.040192675,-0.468768299,-0.255763203,0.772498846,-0.007684748,-0.632575393,-0.055090681
0.845604062,-0.03935001,-0.466235667,-0.256963044,0.776002526,-0.008040207,-0.628148675,-0.056437217
0.846743345,-0.038839463,-0.463739842,-0.257803291,0.780283511,-0.008864384,-0.622775793,-0.056829609
0.847678483,-0.038476035,-0.461514562,-0.258776665,0.786407888,-0.010089651,-0.615120471,-0.055571873
0.848718166,-0.038423922,-0.45918873,-0.259512693,0.79361403,-0.011471125,-0.605927408,-0.053831719
0.849866688,-0.03888417,-0.456702501,-0.260072351,0.798298657,-0.011641311,-0.599881887,-0.052211039
0.851283491,-0.040164486,-0.453562379,-0.260738492,0.800883353,-0.010454371,-0.596520543,-0.051383514
0.852710426,-0.041062828,-0.450610697,-0.261053234,0.802973747,-0.009977452,-0.593733191,-0.051136289
0.853992999,-0.040917888,-0.448140681,-0.261135846,0.805423677,-0.010212855,-0.590459406,-0.050461859
0.855080783,-0.040826179,-0.445990473,-0.261271328,0.809013247,-0.012262905,-0.585685134,-0.048175752
0.855995953,-0.042951994,-0.442809492,-0.263336301,0.81356287,-0.013840565,-0.579501152,-0.045855563
0.857412159,-0.046990644,-0.438040793,-0.266001195,0.81705308,-0.013811798,-0.574711978,-0.044045787
0.859486103,-0.049905665,-0.432544678,-0.267765552,0.819791973,-0.013180617,-0.570807576,-0.044119902
0.861448467,-0.050980318,-0.427913725,-0.2686961,0.821945667,-0.012386771,-0.567666829,-0.044794589
0.862937868,-0.05030093,-0.424773902,-0.269026399,0.824126363,-0.012331849,-0.564400911,-0.045994584
0.864093125,-0.049194459,-0.422225058,-0.269534767,0.82673806,-0.011583286,-0.560464263,-0.047434367
0.865199625,-0.047802355,-0.41973722,-0.270121247,0.830151141,-0.010780058,-0.555282712,-0.048933737
0.866396844,-0.046461292,-0.416810721,-0.271048099,0.834547639,-0.010543738,-0.548534632,-0.050292894
0.868043065,-0.044927523,-0.413270116,-0.271460205,0.838866115,-0.010355037,-0.541835427,-0.051101007
0.870000184,-0.043961607,-0.408875048,-0.272008032,0.841997445,-0.01003217,-0.536899507,-0.051759399
0.871700168,-0.043602999,-0.404509425,-0.273148209,0.844836473,-0.010038316,-0.532338262,-0.05260032
0.873258054,-0.042882986,-0.400669128,-0.273944765,0.847439468,-0.010625997,-0.528088748,-0.05344411
0.874691188,-0.04237555,-0.397245347,-0.274437755,0.849686384,-0.010902076,-0.524387002,-0.054156732
0.875813782,-0.04249021,-0.394161791,-0.275284201,0.852160096,-0.011296775,-0.520254493,-0.055055991
0.87680167,-0.042363238,-0.391645998,-0.275749296,0.854955614,-0.011471499,-0.515474617,-0.056618366
0.877973735,-0.041667297,-0.389159858,-0.27564615,0.858127713,-0.010968675,-0.509945095,-0.058762118
0.879237533,-0.040637389,-0.386167794,-0.275979251,0.861419618,-0.010744565,-0.504135668,-0.060731702
0.88063246,-0.039210685,-0.382761151,-0.276483506,0.864685893,-0.010001109,-0.498386562,-0.061882816
0.882576346,-0.03683348,-0.378482074,-0.276502997,0.868220389,-0.009373627,-0.492090553,-0.062871277
0.884671092,-0.034668561,-0.373673052,-0.276628971,0.870004535,-0.009535619,-0.488876492,-0.063255385
0.886157155,-0.033358492,-0.369957209,-0.277028352,0.872058749,-0.010081294,-0.485191345,-0.063260391
0.887492716,-0.032328699,-0.366788208,-0.277088463,0.874628782,-0.011597682,-0.480418622,-0.063941896
0.88902539,-0.031615146,-0.363154799,-0.277043611,0.877128541,-0.01243165,-0.475656092,-0.065134965
0.890845835,-0.030552577,-0.359625429,-0.275916547,0.879723012,-0.013108017,-0.470655143,-0.066330627
0.892986059,-0.02844567,-0.355977237,-0.273947656,0.882053256,-0.01409108,-0.466168076,-0.066869915
0.894818902,-0.026769327,-0.352166325,-0.273059815,0.884354591,-0.01465061,-0.461754858,-0.066972502
0.896479428,-0.025754802,-0.348032147,-0.273011655,0.886592865,-0.014225188,-0.457451314,-0.067004867
0.897854626,-0.024669748,-0.344474226,-0.273104668,0.888605595,-0.013524707,-0.453594536,-0.066706114
0.899187624,-0.023110989,-0.341119409,-0.273066014,0.889891863,-0.012728472,-0.451107442,-0.066580191
0.900053084,-0.021595033,-0.339099884,-0.272854626,0.890390515,-0.011081963,-0.45015803,-0.066633865
0.900518119,-0.020009322,-0.338755608,-0.271866888,0.89048928,-0.01066663,-0.45002225,-0.066298842
0.900592089,-0.018440612,-0.339376301,-0.270957261,0.890468001,-0.010936222,-0.450133175,-0.065784581
0.900729656,-0.017735034,-0.33959803,-0.270267993,0.89066422,-0.009906949,-0.449777961,-0.065721922
0.900856256,-0.017555654,-0.339556485,-0.269909799,0.890774071,-0.009884839,-0.449571371,-0.065648258
0.900868297,-0.017117253,-0.33964017,-0.269792438,0.890661776,-0.009567034,-0.449745387,-0.066026747
0.900838792,-0.017021518,-0.339792758,-0.269704819,0.890549123,-0.009222155,-0.449913114,-0.066451699
0.900688648,-0.016911002,-0.340197057,-0.269703805,0.889524937,-0.009769561,-0.451928973,-0.066412494
0.900411665,-0.017142957,-0.340736747,-0.269932657,0.88786,-0.011827332,-0.455203146,-0.065993451
0.900146425,-0.017816255,-0.341891706,-0.269312203,0.885655463,-0.012073713,-0.45969975,-0.064383417
0.899710715,-0.019567383,-0.344449908,-0.26737991,0.882511973,-0.011741979,-0.465830147,-0.063540347
0.898734391,-0.021713596,-0.348581553,-0.265134364,0.87852335,-0.011337028,-0.473562777,-0.061702788
0.897099316,-0.024108924,-0.353669167,-0.263722718,0.872413158,-0.010864694,-0.484917104,-0.06027424
0.89526993,-0.026989259,-0.358815879,-0.26270628,0.863672197,-0.010676593,-0.500523508,-0.05859011
0.893324256,-0.030124199,-0.363733828,-0.262225211,0.855609715,-0.011741268,-0.514312088,-0.057247721
0.891396999,-0.033362471,-0.368349731,-0.261948436,0.848482728,-0.01227605,-0.526194453,-0.055189632
0.889490485,-0.035999943,-0.373423308,-0.260894269,0.841914833,-0.013044138,-0.536763608,-0.053799532
0.887611449,-0.038091019,-0.378283322,-0.259994268,0.835714161,-0.013219936,-0.546469808,-0.052707192
0.885709882,-0.040224358,-0.383084238,-0.259126365,0.829588592,-0.012939367,-0.555841565,-0.051535126
0.883883297,-0.04180539,-0.387720376,-0.258216619,0.823217869,-0.013323599,-0.565355122,-0.050091121
0.882298648,-0.043002289,-0.391836584,-0.257223785,0.815842986,-0.013536632,-0.576092422,-0.048321303
0.880905092,-0.04438052,-0.395740986,-0.255784333,0.807269633,-0.012862837,-0.58817786,-0.046875641
0.87921077,-0.046255074,-0.400286555,-0.254204363,0.798198462,-0.011447133,-0.600553036,-0.045657132
0.877245247,-0.048245281,-0.405396372,-0.252521276,0.789065659,-0.009297762,-0.612618983,-0.044579696
0.874736965,-0.050390974,-0.411228627,-0.2513704,0.780560851,-0.007104535,-0.623500824,-0.043832909
0.871958792,-0.05203462,-0.41750595,-0.250338674,0.772663713,-0.005569141,-0.633311868,-0.043315776
0.869200587,-0.053461835,-0.423583746,-0.249417633,0.765626669,-0.004643332,-0.641853869,-0.042641275
0.86652422,-0.054706149,-0.429488182,-0.248360783,0.759053767,-0.004332797,-0.649657488,-0.041999917
0.863935888,-0.055772074,-0.435038209,-0.247479498,0.752490819,-0.003590203,-0.657278299,-0.041596603
0.861461401,-0.05679848,-0.440222263,-0.246704102,0.745699286,-0.002506448,-0.664988399,-0.041438848
0.85915637,-0.057730757,-0.444972903,-0.246001408,0.738559246,-0.001255255,-0.672917604,-0.041365791
0.856862128,-0.058369812,-0.449736476,-0.245188698,0.731390417,7.07e-05,-0.68071878,-0.041115124
0.85456121,-0.059127558,-0.454433084,-0.244376644,0.723547816,0.00127838,-0.689067781,-0.040777694
0.852383316,-0.059898257,-0.45881924,-0.243597433,0.715003252,0.002964804,-0.69794476,-0.040437575
0.850111425,-0.06082521,-0.463251531,-0.242917627,0.705684125,0.005300653,-0.707392395,-0.039728545
0.847837448,-0.061850663,-0.467698693,-0.242082641,0.695347428,0.00763344,-0.71759522,-0.038616877
0.845446587,-0.062643379,-0.472391725,-0.241126701,0.684188426,0.009245624,-0.728267014,-0.037796129
0.84290117,-0.063702211,-0.47722587,-0.240240395,0.672410369,0.010903846,-0.739147902,-0.037498184
0.840129495,-0.064781375,-0.482428968,-0.239265934,0.660167575,0.012705605,-0.750105262,-0.036880195
0.837303638,-0.065766364,-0.487802714,-0.23800455,0.64824605,0.014180425,-0.760436714,-0.036226209
0.834490597,-0.06659238,-0.493033916,-0.236872569,0.636319637,0.015076018,-0.770475805,-0.035173986
0.831942677,-0.06721516,-0.497856706,-0.235568315,0.62390542,0.015897082,-0.780610859,-0.033706605
0.829408407,-0.068221629,-0.50238651,-0.234596208,0.611920416,0.016470527,-0.790106773,-0.031843144
0.827171028,-0.068834081,-0.50655663,-0.233346328,0.599346101,0.016750081,-0.799754441,-0.029950079
0.825010836,-0.069549121,-0.510534406,-0.23210898,0.588076532,0.017372198,-0.80813849,-0.027870519
0.82318157,-0.070418574,-0.513852179,-0.231018066,0.576597869,0.018492648,-0.816401243,-0.026121208
0.821240127,-0.071409434,-0.5171749,-0.230207741,0.564091265,0.019546954,-0.825121641,-0.024363764
0.819451988,-0.072358564,-0.520316124,-0.22920315,0.551248074,0.020593265,-0.833763659,-0.023244651
0.817639351,-0.073157765,-0.523550749,-0.228054002,0.537518322,0.021159256,-0.842693925,-0.022219399
0.815932512,-0.073491752,-0.527001441,-0.226103261,0.525334179,0.021740846,-0.850368738,-0.020614251
0.814853907,-0.073624447,-0.529422164,-0.224287122,0.51654923,0.02318267,-0.855754435,-0.018010179
0.814028859,-0.073542662,-0.531465769,-0.222469375,0.507538676,0.023981769,-0.861139834,-0.016368773
0.813291013,-0.073715314,-0.533481777,-0.220275193,0.500301182,0.025217175,-0.865351796,-0.015157474
0.812915087,-0.074418142,-0.534454703,-0.21906431,0.49020949,0.025788067,-0.871096969,-0.014836908
0.812160909,-0.075078987,-0.535913587,-0.218069822,0.479628831,0.026602233,-0.876951098,-0.014350482
0.811769009,-0.075751111,-0.536562443,-0.217700377,0.470596284,0.028492065,-0.881787896,-0.013334546
0.811440587,-0.076146029,-0.537170053,-0.217288613,0.458619148,0.029745981,-0.888038158,-0.013128103
0.811456561,-0.075772397,-0.537477374,-0.216598243,0.446850657,0.031347513,-0.893971682,-0.012526602
0.811946094,-0.075665131,-0.536404371,-0.217459679,0.434649587,0.031010449,-0.899981439,-0.012324958
0.811572134,-0.075851262,-0.536781549,-0.217859864,0.422212839,0.029822452,-0.905928135,-0.011901071
0.810990453,-0.076223373,-0.537709713,-0.217606649,0.409712285,0.027338849,-0.911729991,-0.01171165
0.810478866,-0.076981746,-0.538554311,-0.217156708,0.398253202,0.025323596,-0.916850746,-0.011760181
0.80991286,-0.078056261,-0.539246261,-0.217167571,0.387469411,0.02333454,-0.921514094,-0.011635509
0.809529006,-0.07951954,-0.539336741,-0.217842698,0.375716001,0.020906817,-0.926422596,-0.011917689
0.80886656,-0.080799691,-0.539805412,-0.21867013,0.363610864,0.019043222,-0.931274831,-0.012333032
0.808306992,-0.082015149,-0.539904356,-0.22003819,0.350369155,0.017104974,-0.93637234,-0.012490064
0.807937324,-0.0825423,-0.540362239,-0.220074952,0.33772105,0.015370347,-0.941046178,-0.011867289
0.808375537,-0.083111122,-0.539534271,-0.22028257,0.327265263,0.013428905,-0.944773376,-0.010990254
0.809133649,-0.083754912,-0.538141727,-0.220662102,0.31861347,0.011750047,-0.947757363,-0.010175663
0.809678018,-0.084366262,-0.537110686,-0.220944032,0.310836613,0.010794358,-0.950355053,-0.009469318
0.810254693,-0.085171029,-0.535688639,-0.221970856,0.303074449,0.010459728,-0.952868164,-0.008892911
0.810638666,-0.085698977,-0.534878254,-0.22231999,0.295058906,0.010900345,-0.95538336,-0.008026174
0.810871422,-0.085844837,-0.534554422,-0.222193435,0.286558807,0.01139063,-0.957967341,-0.007304004
0.811416745,-0.085567266,-0.533858478,-0.221982598,0.2796534,0.011674413,-0.96000284,-0.007263131
0.811466694,-0.08555191,-0.533772171,-0.222013816,0.272519022,0.01173898,-0.962054074,-0.006918089
0.811008334,-0.08558476,-0.534591258,-0.221704766,0.266021609,0.011458205,-0.963875949,-0.006682255
0.810793996,-0.085650221,-0.535007358,-0.221459955,0.257979155,0.010290604,-0.966072619,-0.00671407
0.810422957,-0.086087719,-0.53556186,-0.221307471,0.24887155,0.00961506,-0.968461931,-0.007239025
0.809894204,-0.086211868,-0.536503017,-0.22091502,0.240654662,0.009888086,-0.970522821,-0.008563857
0.809170067,-0.086748689,-0.537516057,-0.220896691,0.233725339,0.010987028,-0.972194254,-0.009509028
0.808100164,-0.087228812,-0.539016247,-0.220968306,0.226818204,0.011736411,-0.973817408,-0.009786507
0.807160795,-0.087507032,-0.540332198,-0.221078187,0.21978572,0.011254936,-0.975429952,-0.010208949
0.806781054,-0.087592959,-0.541024387,-0.220736891,0.213659152,0.009791079,-0.976803184,-0.010484666
0.80631876,-0.08793506,-0.541817188,-0.22034429,0.207844913,0.009187348,-0.978074253,-0.009351987
0.805553138,-0.088964336,-0.542797148,-0.22032012,0.201262116,0.010002228,-0.97944957,-0.008504648
0.805384755,-0.089929543,-0.542654693,-0.220893458,0.194856152,0.011335351,-0.980734944,-0.0078887
0.806087613,-0.090442717,-0.541477919,-0.221008435,0.188221991,0.012618916,-0.982023835,-0.006555826
0.806928754,-0.090425082,-0.540201604,-0.221069291,0.180283979,0.013824726,-0.983503282,-0.005312338
0.808095753,-0.090157621,-0.53840977,-0.221287012,0.172851458,0.014243116,-0.984839737,-0.003278603
0.809590578,-0.090337604,-0.536020279,-0.221550018,0.165420458,0.014341716,-0.986118913,-0.000432056
0.809700131,-0.090396851,-0.536144257,-0.220824316,0.158214927,0.015003019,-0.987289965,0.001435491
0.810081422,-0.090811394,-0.535732031,-0.220255241,0.150763229,0.015096554,-0.988450944,0.00280039
0.810671031,-0.091534533,-0.534771204,-0.220122114,0.142607599,0.015062313,-0.989660382,0.002972017
0.811210155,-0.091958992,-0.533715785,-0.220520064,0.134573638,0.015562925,-0.990777552,0.002872563
0.811988533,-0.092138112,-0.532254875,-0.221111134,0.127052769,0.015644539,-0.991770864,0.001881391
0.812830627,-0.091837443,-0.530915558,-0.221361905,0.121538937,0.015830182,-0.992459416,0.001517386
0.813085735,-0.09171889,-0.530351996,-0.221825004,0.117896646,0.016227128,-0.992892444,0.001480776
0.813329101,-0.091615267,-0.529983044,-0.221856534,0.115101188,0.016248079,-0.993220329,0.001260354
0.813318372,-0.091619439,-0.530018091,-0.221810892,0.111631885,0.015851522,-0.993623316,0.00033217
0.813483596,-0.091540784,-0.529761255,-0.221851617,0.107350849,0.016552277,-0.994083464,0.000393205
0.814069331,-0.09132351,-0.528541505,-0.222699419,0.102174319,0.017369816,-0.994614959,0.000344844
0.81505841,-0.090581007,-0.527081788,-0.222844884,0.096837074,0.017709194,-0.995142698,0.000563515
0.816864192,-0.089589544,-0.524487197,-0.222754791,0.091031104,0.017344791,-0.9956972,0.000255573
0.813578546,-0.09236522,-0.529504299,-0.221774355,0.087130666,0.016901171,-0.996053576,-0.000369916
0.812328041,-0.093326524,-0.531171083,-0.221970558,0.086248219,0.01710448,-0.996127069,-0.000237381
0.810716867,-0.094058089,-0.533907831,-0.220983386,0.08365681,0.017668685,-0.996338129,0.000266885
0.808809638,-0.094047353,-0.537288845,-0.219779521,0.07649789,0.017612491,-0.996914327,0.000303859
0.808183432,-0.093028821,-0.539014041,-0.218286887,0.07002458,0.016764052,-0.997404575,5.79e-05
0.809379578,-0.092782393,-0.537371099,-0.218010336,0.065771051,0.015949678,-0.997707486,0.000222589
0.810230613,-0.092992589,-0.5360021,-0.218130022,0.062708847,0.015255178,-0.997915447,0.000488717
0.810418725,-0.093475185,-0.535573781,-0.218276396,0.059603114,0.014151057,-0.998121917,0.000311507
0.810404837,-0.094066881,-0.535601437,-0.218006119,0.056849148,0.013687083,-0.998289049,0.000497048
0.810886621,-0.094090335,-0.534702778,-0.218409851,0.053863544,0.013445641,-0.998457551,0.000952783
0.811261296,-0.093941897,-0.534190118,-0.218337163,0.050876807,0.013160203,-0.998616993,0.001678279
0.811688602,-0.093914889,-0.533702075,-0.217953801,0.049011413,0.012843337,-0.998713434,0.002186013
0.812156081,-0.094085306,-0.533000529,-0.217855498,0.048570201,0.012731472,-0.998735249,0.002696881
0.812772036,-0.09411826,-0.532048345,-0.217871606,0.049518295,0.013380378,-0.998676479,0.003827164
0.81321764,-0.094043739,-0.531450689,-0.21769914,0.05009811,0.014371196,-0.998622596,0.006091705
0.812553346,-0.094479077,-0.532764256,-0.216779158,0.050770789,0.01417326,-0.998586357,0.006870465
0.813082933,-0.094185464,-0.532467782,-0.215646431,0.052173235,0.01324003,-0.99853152,0.006158652
0.813539028,-0.094092458,-0.531921387,-0.215314835,0.053740863,0.012072867,-0.998469293,0.005063327
0.813592732,-0.094196431,-0.531550467,-0.215981305,0.056222681,0.011117582,-0.998346746,0.004426603
0.814804792,-0.093455493,-0.529500842,-0.216767922,0.059606589,0.010738697,-0.998154402,0.004466021
0.816245437,-0.092618875,-0.527211547,-0.217285618,0.060239106,0.0101062,-0.998122036,0.004698325
0.817728877,-0.091799088,-0.525148809,-0.217051357,0.05916268,0.00881706,-0.998198628,0.004685727
0.821229935,-0.090421587,-0.519722641,-0.217471495,0.05837873,0.007764535,-0.998252094,0.004986852
0.823907852,-0.089475714,-0.515099585,-0.218729347,0.058230765,0.006138815,-0.99827534,0.004266079
0.82572186,-0.088802464,-0.511849046,-0.219791159,0.059091024,0.004387789,-0.99823761,0.003331685
0.827554107,-0.088059641,-0.508506894,-0.220953301,0.060217153,0.003617688,-0.998177648,0.001651068
0.829219401,-0.087326631,-0.505562901,-0.221755296,0.062470302,0.004495417,-0.998036504,-0.000884374
0.831208646,-0.086374648,-0.502194345,-0.222334817,0.068995923,0.005801344,-0.997594237,-0.003462201
0.832625866,-0.085110903,-0.50009042,-0.222260609,0.07814572,0.005980597,-0.996911407,-0.005067017
0.830230594,-0.085202403,-0.504235566,-0.221820474,0.087621719,0.005338681,-0.996121466,-0.006027309
0.827325225,-0.085842505,-0.509070933,-0.221384242,0.097326912,0.005274877,-0.995223701,-0.005456599
0.825168848,-0.086515285,-0.512396276,-0.221498817,0.107315727,0.005476241,-0.99420315,-0.003727465
0.823423326,-0.08683148,-0.51508379,-0.22163783,0.11757531,0.005066428,-0.993044138,-0.003754983
0.822525263,-0.086636737,-0.516462624,-0.221839607,0.128501147,0.004210955,-0.991690874,-0.004397553
0.822131157,-0.086550094,-0.516816616,-0.222508714,0.139767438,0.002052236,-0.990163267,-0.006154487
0.82184577,-0.086724937,-0.51698947,-0.223092735,0.150177255,-0.000615346,-0.988634169,-0.007017619
0.820552647,-0.087338075,-0.518649995,-0.22375837,0.158457756,-0.002094377,-0.987341225,-0.006674021
0.817652762,-0.088347837,-0.523125768,-0.223558038,0.166593626,-0.002147405,-0.986008883,-0.005390723
0.816684723,-0.089108989,-0.52445811,-0.223672792,0.174969882,-0.001293357,-0.984565258,-0.003944916
0.815521955,-0.089834824,-0.526357174,-0.223163277,0.183854863,-0.000850529,-0.982949793,-0.002596796
0.814598441,-0.090174846,-0.528140724,-0.222183838,0.194274515,-0.000466456,-0.980944216,-0.002473074
0.813735068,-0.090107948,-0.529709637,-0.22163862,0.205648288,0.000874101,-0.978622675,-0.002469441
0.812586248,-0.090208903,-0.531597257,-0.221293077,0.215479076,0.001767544,-0.976506829,-0.000605197
0.811970294,-0.090409771,-0.53245604,-0.221406743,0.221034586,0.000875105,-0.975265622,0.000628355
0.811973989,-0.089957669,-0.532495141,-0.221483856,0.227531031,0.000416231,-0.973770797,0.000704459
0.812359512,-0.089143403,-0.531761229,-0.222161159,0.23503761,0.001479421,-0.971985281,0.000164925
0.812429786,-0.088555314,-0.531599998,-0.22252509,0.242565677,0.003497538,-0.970128834,-4.85e-05
0.81277442,-0.088171855,-0.531247079,-0.222261503,0.252095938,0.005161776,-0.967688739,-0.000369212
0.813701928,-0.087453969,-0.530211985,-0.221622214,0.263463616,0.005009114,-0.964655399,-0.001549416
0.814191878,-0.086872272,-0.529708803,-0.221254364,0.275413692,0.004176354,-0.961308539,-0.004026771
0.814392507,-0.086726114,-0.529225647,-0.221728891,0.288531631,0.00275975,-0.957444906,-0.006443786
0.814849496,-0.086710744,-0.528124809,-0.222678572,0.300939858,0.00171539,-0.953606009,-0.008268669
0.814950287,-0.085988589,-0.527800024,-0.223359048,0.312087953,0.001690095,-0.950011432,-0.008786344
0.816020966,-0.085114263,-0.526142299,-0.223695874,0.322273523,0.000978242,-0.946612239,-0.008035082
0.817373395,-0.084524699,-0.524074137,-0.223836392,0.33057934,0.001211296,-0.9437356,-0.008910879
0.818291903,-0.083937265,-0.522550166,-0.224263683,0.33768335,0.002605648,-0.941212118,-0.009125579
0.818649769,-0.083387747,-0.52190572,-0.224663347,0.345280498,0.003828402,-0.938437104,-0.010141389
0.819525778,-0.082183883,-0.520430923,-0.225333139,0.355499238,0.004984093,-0.934602976,-0.010629277
0.820180595,-0.081088737,-0.519383252,-0.225764394,0.366243005,0.006968135,-0.930421948,-0.011534258
0.821127653,-0.079920702,-0.518069506,-0.225756779,0.379297316,0.008690624,-0.925159693,-0.011741641
0.82251972,-0.078739464,-0.516273081,-0.225218728,0.392966121,0.007944108,-0.9194538,-0.010939729
0.824163675,-0.077590108,-0.514349103,-0.224006742,0.405252159,0.006161299,-0.914120436,-0.010818146
0.825209856,-0.076401055,-0.513097167,-0.223434463,0.41798088,0.00396096,-0.908362687,-0.012397052
0.826191545,-0.076066867,-0.511567891,-0.223427117,0.428774595,0.001655157,-0.903309584,-0.01348275
0.826756299,-0.075230367,-0.510836244,-0.223295227,0.438785076,-0.000584786,-0.898483396,-0.013964653
0.826934338,-0.074501723,-0.510577381,-0.223472029,0.447998524,-0.001934321,-0.893918335,-0.014282005
0.827241063,-0.073837519,-0.510037005,-0.223791838,0.45589751,-0.002976696,-0.88992697,-0.013376011
0.827101469,-0.07292296,-0.51082021,-0.222818971,0.461833477,-0.002125965,-0.886879444,-0.012277456
0.82723105,-0.072034188,-0.510986865,-0.222243831,0.4668414,-0.000333416,-0.884268761,-0.011324653
0.82726866,-0.071595035,-0.511274099,-0.22158435,0.470953971,0.000956001,-0.8820858,-0.01124006
0.827606559,-0.070928499,-0.511060357,-0.221029162,0.475124836,0.00140082,-0.879846573,-0.011171921
0.827860951,-0.070145398,-0.510943413,-0.220596701,0.479588956,0.001979231,-0.877427757,-0.010552673
0.827694297,-0.069566078,-0.511322498,-0.220526353,0.484412402,0.002937752,-0.874782085,-0.00962783
0.827386439,-0.069060199,-0.511973143,-0.220331833,0.489816755,0.003941208,-0.871771634,-0.0088794
0.826960444,-0.068632968,-0.512835979,-0.220057428,0.496835321,0.004438463,-0.86778599,-0.009107109
0.826596737,-0.068325564,-0.513541877,-0.219873145,0.505902469,0.004466937,-0.862518191,-0.01028797
0.825954914,-0.0683375,-0.514404416,-0.220265642,0.516772687,0.005509537,-0.856033504,-0.01107058
0.824925184,-0.067769386,-0.516057074,-0.22043404,0.526221216,0.005690197,-0.850247979,-0.01173703
0.823624015,-0.066262037,-0.518712401,-0.219523504,0.534591317,0.004811625,-0.844994128,-0.013198044
0.823105454,-0.065010726,-0.519852102,-0.219145432,0.542529345,0.003618446,-0.839894354,-0.015056862
0.823053658,-0.063841172,-0.520063579,-0.219182298,0.549521863,0.00229892,-0.835307539,-0.016799789
0.822882354,-0.062760584,-0.520399511,-0.219339982,0.557394683,0.001356539,-0.830043793,-0.018364232
0.822807074,-0.061596494,-0.520384908,-0.219986096,0.5664801,0.000993482,-0.823834777,-0.019905802
0.822812378,-0.060348161,-0.520295441,-0.220523506,0.575755537,0.000867165,-0.817368686,-0.020342089
0.822608888,-0.059203677,-0.520675957,-0.220694318,0.584781826,0.000860148,-0.810939729,-0.020164557
0.822870076,-0.057884183,-0.520390868,-0.220743403,0.592646658,0.000119757,-0.805206239,-0.020332193
0.823444366,-0.056953404,-0.519545078,-0.220836207,0.60016799,-0.001464091,-0.799571395,-0.021962516
0.824163079,-0.056711081,-0.518156767,-0.221478775,0.609246492,-0.002643388,-0.792615175,-0.023940206
0.824658096,-0.056489069,-0.516970038,-0.222463459,0.61867398,-0.003142124,-0.785232782,-0.025347469
0.82444495,-0.055202238,-0.517351866,-0.222689331,0.628715575,-0.001129986,-0.777217209,-0.025480751
0.824142158,-0.054042608,-0.517732084,-0.223210037,0.638195932,0.001110197,-0.76943022,-0.026120011
0.824064136,-0.051910803,-0.518141568,-0.223054275,0.647004247,0.002679049,-0.762003481,-0.027004838
0.824430466,-0.049796287,-0.517735839,-0.223124117,0.655341506,0.00274414,-0.754779696,-0.028775332
0.825117469,-0.04853737,-0.516469121,-0.223797828,0.665807188,0.001882153,-0.745435357,-0.031997021
