Sensor1_q0,Sensor1_q1,Sensor1_q2,Sensor1_q3,Sensor2_q0,Sensor2_q1,Sensor2_q2,Sensor2_q3
0.617556989,-0.400625557,-0.540051758,-0.408003539,0.228927687,-0.702308953,-0.61852634,-0.267916918
0.619594753,-0.398673505,-0.538530409,-0.408836216,0.231650367,-0.701496124,-0.617367506,-0.27036798
0.62165904,-0.396708995,-0.537044942,-0.409566641,0.234415591,-0.70064795,-0.616211057,-0.272810936
0.623898208,-0.394630283,-0.535567164,-0.410105139,0.237224922,-0.699742794,-0.615084767,-0.275236666
0.626244128,-0.392428428,-0.534133315,-0.410511672,0.240094766,-0.698768437,-0.613979757,-0.27767998
0.62862879,-0.390202641,-0.532691956,-0.41086182,0.243021473,-0.697712183,-0.612903595,-0.280156463
0.631129265,-0.387886018,-0.531262815,-0.411072105,0.245974943,-0.6966241,-0.611828446,-0.282626033
0.633730233,-0.385477185,-0.52981925,-0.411199838,0.248870492,-0.695562541,-0.610731363,-0.285067499
0.636381209,-0.382973999,-0.52834475,-0.411341727,0.251784593,-0.694495797,-0.609600246,-0.287519872
0.638675988,-0.380507171,-0.526807785,-0.412044793,0.254700005,-0.693369448,-0.608492792,-0.290005654
0.641066074,-0.378028005,-0.525182724,-0.412689209,0.257566124,-0.692159116,-0.607429087,-0.292584121
0.643535137,-0.375466317,-0.523641467,-0.413143486,0.260275006,-0.690885723,-0.606397867,-0.295322835
0.645920753,-0.372952282,-0.522144079,-0.413592339,0.262842119,-0.689617872,-0.605339944,-0.298169196
0.648205996,-0.370490998,-0.520677209,-0.414078146,0.265343666,-0.688356221,-0.604269445,-0.301026732
0.650432467,-0.368187815,-0.519166648,-0.414537519,0.267839432,-0.687082887,-0.603205204,-0.3038463
0.652525663,-0.366060317,-0.517501056,-0.415214449,0.270295262,-0.685847878,-0.6021415,-0.306559861
0.65453285,-0.363882273,-0.516206443,-0.415581167,0.272814751,-0.684621334,-0.601015389,-0.309267461
0.656466067,-0.361827046,-0.514845729,-0.416014135,0.275398821,-0.683404624,-0.599807084,-0.312002033
0.658272624,-0.359813213,-0.51373899,-0.416274041,0.278020412,-0.682213008,-0.598516524,-0.31475091
0.659880757,-0.357870281,-0.512750447,-0.416621476,0.280623704,-0.680970073,-0.597260833,-0.317505956
0.661357343,-0.356037617,-0.511835277,-0.416975439,0.283092171,-0.679625392,-0.596192241,-0.320192307
0.662805438,-0.35420683,-0.510864019,-0.417426229,0.285434484,-0.67818433,-0.595288992,-0.322837919
0.664245069,-0.352490693,-0.509692729,-0.418022037,0.287834197,-0.676634848,-0.59449017,-0.32542038
0.665609717,-0.350815475,-0.508549094,-0.418652862,0.290395737,-0.675031304,-0.593684554,-0.327935696
0.666720033,-0.349385053,-0.507535994,-0.419311196,0.29291755,-0.67348361,-0.592879891,-0.330322146
0.667728841,-0.348004788,-0.506857991,-0.41967383,0.295165718,-0.672114432,-0.592135608,-0.332437992
0.669028282,-0.346349567,-0.505849898,-0.42018953,0.297155112,-0.67095238,-0.591405928,-0.334306777
0.670477331,-0.344608635,-0.504447997,-0.420995593,0.299090445,-0.669912934,-0.590533853,-0.336201459
0.671789467,-0.343029976,-0.503089786,-0.421817333,0.300984412,-0.668914139,-0.589521885,-0.338269562
0.672973514,-0.341604292,-0.501816809,-0.422603011,0.302830607,-0.667946398,-0.588448107,-0.340397
0.674051166,-0.340288401,-0.500674903,-0.423300982,0.304719508,-0.666969836,-0.587354422,-0.342508614
0.67497474,-0.339041829,-0.499666393,-0.424020827,0.306693763,-0.665922999,-0.586262703,-0.344647348
0.675798178,-0.337858886,-0.49882412,-0.424644619,0.308763981,-0.664785087,-0.585179389,-0.346829712
0.676564872,-0.336768776,-0.498168796,-0.425058752,0.310953498,-0.663549781,-0.58412379,-0.34901166
0.677210927,-0.335827857,-0.497729987,-0.425288022,0.313224494,-0.662222505,-0.583098173,-0.351209939
0.677759528,-0.33500123,-0.497517914,-0.425314367,0.315574855,-0.660857201,-0.582104504,-0.353319734
0.678266525,-0.334172338,-0.497443527,-0.425245345,0.317985505,-0.659452677,-0.581147194,-0.355352521
0.678687394,-0.333374143,-0.497500896,-0.425133318,0.320375055,-0.658027232,-0.580232978,-0.357336968
0.67905277,-0.332694322,-0.497593552,-0.424973816,0.322640389,-0.656657398,-0.579306662,-0.359316409
0.679368854,-0.332104772,-0.497688413,-0.424818605,0.32475087,-0.655388176,-0.578324139,-0.361309558
0.679606199,-0.331637084,-0.497718275,-0.424769312,0.326821417,-0.654200435,-0.577245057,-0.363315165
0.679829299,-0.331156313,-0.497743785,-0.42475751,0.328920066,-0.653047383,-0.576119721,-0.365276247
0.679961741,-0.330709964,-0.497794747,-0.424833566,0.331055194,-0.651888013,-0.574967921,-0.367227972
0.679940403,-0.330443263,-0.498039961,-0.424787581,0.333244741,-0.650662899,-0.573786378,-0.369262755
0.679789364,-0.330376804,-0.49845469,-0.424594551,0.335426599,-0.649387002,-0.5725981,-0.371371955
0.679603815,-0.330379933,-0.499004543,-0.424243242,0.337503403,-0.648112774,-0.571418941,-0.373526245
0.679446876,-0.330372155,-0.499573797,-0.423830509,0.339435071,-0.646833301,-0.570248306,-0.375775665
0.679278374,-0.330426484,-0.500076592,-0.423465252,0.341274619,-0.645549893,-0.569037497,-0.378144771
0.67905122,-0.330559373,-0.500569344,-0.423143506,0.343122035,-0.644249618,-0.567810416,-0.380527616
0.678798676,-0.330724031,-0.501246154,-0.422618389,0.344957143,-0.642963946,-0.566636622,-0.382785976
0.678329647,-0.331150711,-0.502235591,-0.421862125,0.346709222,-0.641731679,-0.565545976,-0.384878069
0.67779541,-0.331585318,-0.503243983,-0.421177179,0.348389,-0.640484214,-0.564531446,-0.386923373
0.677384973,-0.33187148,-0.504078984,-0.42061317,0.350063235,-0.639227092,-0.563524485,-0.388953894
0.677031159,-0.332086265,-0.504814625,-0.420131058,0.351768315,-0.637958407,-0.562486768,-0.390994757
0.676610112,-0.33237046,-0.505730987,-0.419481933,0.353396654,-0.636725068,-0.561483681,-0.392973572
0.67603308,-0.332751453,-0.506960154,-0.418625772,0.35498035,-0.635511935,-0.560480893,-0.394936621
0.675406337,-0.333168298,-0.508439183,-0.417510569,0.356518686,-0.63428098,-0.559508979,-0.396902978
0.674812675,-0.333530426,-0.50993681,-0.416353077,0.35798353,-0.633031607,-0.558614194,-0.398834676
0.674273849,-0.33378458,-0.511572599,-0.41501379,0.35947603,-0.631705165,-0.557728469,-0.400829971
0.673761725,-0.333963633,-0.513300538,-0.413565099,0.36093092,-0.630344748,-0.556883574,-0.40283373
0.673208833,-0.334251881,-0.514837861,-0.412319809,0.362293631,-0.629103839,-0.556081653,-0.404654443
0.672766209,-0.334466666,-0.515724301,-0.411759943,0.363443911,-0.628096163,-0.555349529,-0.406190485
0.672529876,-0.334447592,-0.516208589,-0.411554813,0.364391774,-0.627310395,-0.554654539,-0.407503158
0.672368288,-0.334422678,-0.516409695,-0.411586553,0.365185112,-0.626749873,-0.553949058,-0.408613563
0.67228812,-0.334331334,-0.516543686,-0.411623627,0.365953535,-0.626339316,-0.553141773,-0.409648091
0.672261477,-0.33416146,-0.51665777,-0.411662042,0.366885841,-0.625918567,-0.552125037,-0.410826951
0.672226191,-0.334008157,-0.516743004,-0.411736906,0.36813572,-0.625316024,-0.550967991,-0.412177712
0.672109246,-0.333974123,-0.516894341,-0.411765665,0.369700551,-0.624523461,-0.549781859,-0.413560212
0.67177701,-0.334173411,-0.517245591,-0.411704928,0.371400237,-0.623552501,-0.548675895,-0.41496858
0.671357572,-0.33449468,-0.517659605,-0.411608309,0.373116761,-0.622420073,-0.547740698,-0.416361958
0.670972168,-0.334869385,-0.517997086,-0.411507159,0.374852598,-0.621140838,-0.54692626,-0.417781562
0.670597017,-0.335262269,-0.518357277,-0.411345184,0.376683146,-0.61972183,-0.546152949,-0.419251382
0.670208335,-0.335690707,-0.518746734,-0.411138296,0.378600627,-0.618198574,-0.545362115,-0.420799941
0.669799328,-0.336197048,-0.519163132,-0.410865366,0.380503356,-0.616641343,-0.544567943,-0.42239356
0.669280171,-0.336835504,-0.519677222,-0.410538316,0.382480174,-0.615033507,-0.54367882,-0.424094737
0.668673158,-0.337555289,-0.520253837,-0.410205662,0.38452214,-0.613416851,-0.54269129,-0.425851047
0.668014705,-0.338350385,-0.520799935,-0.409930706,0.386579514,-0.611855984,-0.54157728,-0.427648216
0.667439461,-0.33894074,-0.521348357,-0.409682274,0.388605356,-0.61035955,-0.540342391,-0.429508328
0.666902244,-0.339569151,-0.521828175,-0.409426123,0.390559077,-0.608977616,-0.538994253,-0.431387544
0.666332603,-0.340254962,-0.522292912,-0.409191608,0.392463267,-0.607721567,-0.537558138,-0.433218718
0.665735483,-0.340977997,-0.522799492,-0.408914685,0.394304514,-0.606604457,-0.53615737,-0.434845239
0.6650998,-0.341754049,-0.523472071,-0.408440381,0.395972699,-0.605640352,-0.534883738,-0.436239481
0.664463103,-0.34250465,-0.524155796,-0.407970786,0.397397637,-0.60479331,-0.533774137,-0.437476128
0.663927436,-0.343139797,-0.524695933,-0.407614768,0.398616225,-0.604013741,-0.532797694,-0.438633233
0.663471222,-0.34370783,-0.525131881,-0.40731746,0.399730146,-0.603221357,-0.531870604,-0.439833552
0.663033724,-0.344262302,-0.525524974,-0.407054633,0.400805891,-0.602404058,-0.530942678,-0.441094309
0.662621856,-0.344801694,-0.525836229,-0.406866878,0.40187794,-0.601571321,-0.529976606,-0.44241485
0.662222385,-0.345329344,-0.526149333,-0.406664997,0.403044701,-0.600639164,-0.529071569,-0.443701506
0.661813915,-0.345859975,-0.526600778,-0.406294316,0.40424493,-0.599678934,-0.52822125,-0.444920063
0.661409438,-0.346421391,-0.527083218,-0.405848831,0.405467421,-0.598698795,-0.527472734,-0.446014136
0.661070704,-0.346940935,-0.527477503,-0.405444354,0.406752616,-0.597659349,-0.526787341,-0.447047174
0.660739124,-0.347419351,-0.527847111,-0.405094177,0.408119828,-0.596493483,-0.526103675,-0.448161393
0.660399437,-0.347897202,-0.528264999,-0.404693067,0.409572691,-0.595219731,-0.525352776,-0.449408859
0.660073519,-0.348365009,-0.528715432,-0.404233605,0.4109658,-0.593883932,-0.524638355,-0.45073691
0.659717083,-0.348856568,-0.529208004,-0.403746694,0.412152559,-0.592597663,-0.524129927,-0.451936245
0.659390748,-0.349278748,-0.529672027,-0.403306067,0.413014263,-0.591493487,-0.523908615,-0.452851564
0.659236968,-0.349477977,-0.530028462,-0.402916402,0.413577437,-0.590568066,-0.523918927,-0.453532875
0.659193575,-0.349573344,-0.530222893,-0.402648777,0.41397953,-0.58980155,-0.524020135,-0.454046309
0.659160972,-0.349667102,-0.530367076,-0.402430981,0.414422095,-0.589100003,-0.524062037,-0.454504818
0.659056127,-0.349816024,-0.530483902,-0.402319402,0.415013522,-0.5883708,-0.523918152,-0.455075234
0.658923209,-0.349978477,-0.530585468,-0.402261913,0.415766656,-0.587590575,-0.523531079,-0.455840796
0.65875715,-0.350196838,-0.530676782,-0.402223229,0.416651785,-0.586747468,-0.522936881,-0.456799537
0.658633709,-0.350371093,-0.530795217,-0.402117312,0.417628109,-0.585914254,-0.522140741,-0.457886934
0.658456266,-0.350593418,-0.530885756,-0.402094692,0.41871345,-0.585107446,-0.52117449,-0.459026814
0.658120692,-0.350921035,-0.531057656,-0.402131259,0.419875026,-0.584293306,-0.520063162,-0.460261673
0.657742798,-0.351215512,-0.531319797,-0.40214628,0.420993447,-0.583482087,-0.518891692,-0.461589426
0.657431304,-0.351508647,-0.531401396,-0.402291477,0.422056913,-0.58269316,-0.517773926,-0.462868035
0.657187283,-0.351788312,-0.531513989,-0.40229696,0.423068762,-0.581930041,-0.516779006,-0.464014798
0.656965733,-0.352038264,-0.531659484,-0.402247846,0.424052089,-0.581188321,-0.51589942,-0.465024561
0.656756163,-0.35223943,-0.531829119,-0.402189881,0.424995452,-0.580432951,-0.51513499,-0.465953588
0.656541944,-0.352475196,-0.531958342,-0.402161986,0.425950378,-0.579620421,-0.514437854,-0.466862142
0.656371534,-0.352661163,-0.532063425,-0.402138233,0.426960498,-0.578731477,-0.513759732,-0.467787981
0.656207323,-0.352851659,-0.53218925,-0.402072787,0.42797938,-0.577810049,-0.513096392,-0.468722999
0.656084478,-0.353012145,-0.532283306,-0.402007788,0.429011613,-0.576867521,-0.512423158,-0.469675869
0.655978978,-0.353131652,-0.532349825,-0.401986957,0.430042565,-0.575931728,-0.511720717,-0.470646471
0.655856788,-0.35326311,-0.532426298,-0.401969343,0.431054413,-0.575017154,-0.510951042,-0.471674234
0.655751884,-0.353362739,-0.5325104,-0.401941687,0.432022095,-0.574130654,-0.510133088,-0.47275278
0.655671,-0.353424788,-0.532579482,-0.401927471,0.432970226,-0.573255897,-0.509232342,-0.473916501
0.655579627,-0.353481323,-0.532704234,-0.401861548,0.433894217,-0.572380424,-0.508222818,-0.47521162
0.655461073,-0.353642017,-0.532796323,-0.401791543,0.434815764,-0.571530879,-0.507092476,-0.47659725
0.655350745,-0.353771567,-0.532865345,-0.401766002,0.435703814,-0.570725262,-0.505876064,-0.478042394
0.655292928,-0.353763312,-0.532959938,-0.401741832,0.436480522,-0.569999278,-0.504627228,-0.479517341
0.655205071,-0.353865266,-0.532996476,-0.401746899,0.437122673,-0.569363236,-0.503396869,-0.480979264
0.655131161,-0.354007244,-0.533001125,-0.40173623,0.43767941,-0.568835974,-0.502206266,-0.482339501
0.655072689,-0.354127616,-0.532963455,-0.40177545,0.438255876,-0.568359911,-0.501029372,-0.483599544
0.655020058,-0.354224682,-0.532915056,-0.401839912,0.438824058,-0.567927599,-0.499899358,-0.484760195
0.654981017,-0.354289532,-0.532849789,-0.401933104,0.439377427,-0.567548454,-0.498853713,-0.485779226
0.654954374,-0.354344338,-0.532806098,-0.401985765,0.439891189,-0.567269981,-0.498019159,-0.486495346
0.654914379,-0.35442245,-0.532829106,-0.401951611,0.440251291,-0.567113638,-0.497485548,-0.486897379
0.654857874,-0.354510784,-0.532892168,-0.401882231,0.440410435,-0.567058265,-0.497259229,-0.487049252
0.654806733,-0.354579747,-0.532963514,-0.40181008,0.440375596,-0.567023933,-0.49728179,-0.487097591
0.65477401,-0.354643047,-0.533042789,-0.401702315,0.440249264,-0.566944182,-0.497432142,-0.487151176
0.654738367,-0.354724616,-0.533158779,-0.401534438,0.440108895,-0.566813648,-0.497618943,-0.487239242
0.654705465,-0.354818225,-0.533284843,-0.401337981,0.440014958,-0.566641927,-0.497767389,-0.48737222
0.654677033,-0.354898095,-0.533416152,-0.401139259,0.439980149,-0.566472828,-0.497843951,-0.487521857
0.654633522,-0.354969293,-0.533535302,-0.400988728,0.43996498,-0.566343784,-0.497863799,-0.487665206
0.65457195,-0.355046183,-0.533645034,-0.4008753,0.439931959,-0.566271245,-0.497875184,-0.487767607
0.654500306,-0.35511288,-0.53377682,-0.400757641,0.439876765,-0.566251516,-0.497879058,-0.487836272
0.65441227,-0.35519439,-0.533915937,-0.400643677,0.439785749,-0.56627363,-0.497876495,-0.48789534
0.654318154,-0.355268657,-0.534048915,-0.40055424,0.439706445,-0.566287041,-0.497840643,-0.487987876
0.654230535,-0.355326802,-0.53421551,-0.400423765,0.439641148,-0.566292167,-0.497766823,-0.488116086
0.654150367,-0.355358183,-0.534357846,-0.400336921,0.439601928,-0.566275775,-0.497678161,-0.488260597
0.654057682,-0.355415344,-0.534495175,-0.40025422,0.439564526,-0.566253603,-0.497629046,-0.488370031
0.653944075,-0.355497062,-0.534627736,-0.400190115,0.439482778,-0.566265762,-0.497606456,-0.488452494
0.653826237,-0.355565369,-0.534793437,-0.400100946,0.439398617,-0.566263676,-0.497613609,-0.488523424
0.653723717,-0.355618119,-0.534974396,-0.399979591,0.43931669,-0.566252649,-0.497618735,-0.488604784
0.653603435,-0.355681807,-0.535148919,-0.399885982,0.439271837,-0.566215634,-0.497611463,-0.488695413
0.653475046,-0.355751514,-0.535335064,-0.399784595,0.439221621,-0.566165864,-0.49762544,-0.488784015
0.65335983,-0.355826885,-0.535522699,-0.399654716,0.439161688,-0.566140175,-0.497711211,-0.488780022
0.653300822,-0.35585767,-0.535699308,-0.39948684,0.439097673,-0.566162705,-0.497819394,-0.488701224
0.65319562,-0.355928302,-0.53581053,-0.399446905,0.439064473,-0.566199005,-0.49796018,-0.488545656
0.653099358,-0.355921626,-0.535895526,-0.399495959,0.439067811,-0.566212058,-0.498075515,-0.488409877
0.653052747,-0.35585469,-0.53594172,-0.39956978,0.439079076,-0.566191435,-0.498151749,-0.488345921
0.653029859,-0.355841666,-0.535914302,-0.3996557,0.439138502,-0.566179037,-0.498190701,-0.488267094
0.653051674,-0.355775386,-0.535932899,-0.399654061,0.439227521,-0.566216409,-0.498271197,-0.488061637
0.653069854,-0.355692267,-0.536018789,-0.39958322,0.439300269,-0.566309631,-0.498398453,-0.487757891
0.653050721,-0.35566476,-0.536143005,-0.399472386,0.439346254,-0.566433012,-0.498578042,-0.487389654
0.653074324,-0.355595797,-0.536191761,-0.399429619,0.439358175,-0.566571116,-0.498798817,-0.486992627
0.653075933,-0.355585009,-0.536232829,-0.399381518,0.439264089,-0.566765726,-0.499061525,-0.486581504
0.653013468,-0.355683178,-0.536273837,-0.399341226,0.439044952,-0.567042053,-0.499413401,-0.486095846
0.652938604,-0.355833292,-0.536344051,-0.399235785,0.438691437,-0.567435265,-0.499840319,-0.485517204
0.652874172,-0.355973423,-0.536373019,-0.399177104,0.438197166,-0.567921162,-0.500354528,-0.484865159
0.652785242,-0.356133819,-0.536454499,-0.399069875,0.437515765,-0.568547487,-0.501003385,-0.484075785
0.652645469,-0.356357992,-0.536619008,-0.398877054,0.436642796,-0.569310606,-0.501797915,-0.483143359
0.652509153,-0.356583625,-0.536802709,-0.39865163,0.435609698,-0.570203304,-0.502732575,-0.482050151
0.652375638,-0.356794059,-0.537039816,-0.39836216,0.434499681,-0.5711779,-0.503730178,-0.480855435
0.652177215,-0.357084602,-0.53727603,-0.398108274,0.43326208,-0.572278023,-0.504828215,-0.479510635
0.651964784,-0.357352316,-0.537490129,-0.397926897,0.431809217,-0.573562264,-0.506103933,-0.477939278
0.651699007,-0.35760206,-0.537828147,-0.397681147,0.430101871,-0.575021327,-0.507544994,-0.476194233
0.651455522,-0.357879281,-0.538137317,-0.397412151,0.428250819,-0.576601088,-0.509038866,-0.474354297
0.65122205,-0.358190536,-0.538399577,-0.397159249,0.426365435,-0.578216791,-0.510526657,-0.472483546
0.650988817,-0.358443648,-0.538687348,-0.396923006,0.424521506,-0.579828382,-0.511987627,-0.470583946
0.650702,-0.358716697,-0.539057374,-0.396644175,0.4226726,-0.581467211,-0.513436854,-0.468643337
0.650396883,-0.358984619,-0.539429486,-0.396396101,0.420764476,-0.583152413,-0.514900267,-0.466656744
0.650066733,-0.359256297,-0.539824188,-0.396154344,0.418732375,-0.584893405,-0.51640135,-0.464642435
0.649687409,-0.359564155,-0.54026556,-0.395895481,0.416612834,-0.586658895,-0.517912269,-0.462636054
0.649336159,-0.359859079,-0.540708899,-0.395598203,0.414445281,-0.588416636,-0.519413233,-0.460663825
0.649003565,-0.360132843,-0.541143775,-0.395300329,0.412328303,-0.590141892,-0.520826101,-0.458757192
0.648714721,-0.360359102,-0.541535616,-0.395031512,0.410223603,-0.591831505,-0.522194743,-0.456907898
0.648388207,-0.360641062,-0.541958988,-0.394729733,0.408108503,-0.593504608,-0.523584485,-0.455037743
0.648038745,-0.360971272,-0.542439401,-0.394341499,0.405994654,-0.595182121,-0.525001168,-0.453101128
0.647702813,-0.361295253,-0.542832434,-0.394055724,0.40392071,-0.596851587,-0.526400149,-0.451131135
0.647418201,-0.361534536,-0.543202281,-0.39379406,0.401872456,-0.598515689,-0.527807057,-0.449107528
0.647152007,-0.361740917,-0.543565631,-0.393540889,0.39979434,-0.600218356,-0.52925688,-0.44697842
0.646870077,-0.361949116,-0.543946326,-0.393286884,0.397592187,-0.602014422,-0.530778587,-0.444717079
0.646555424,-0.362190425,-0.544358432,-0.393011898,0.395332277,-0.603838086,-0.53234756,-0.442377925
0.646262944,-0.362418205,-0.544768631,-0.39271456,0.393142432,-0.605640292,-0.533848166,-0.440051198
0.645968497,-0.362647623,-0.545210242,-0.392374039,0.391021192,-0.607401431,-0.535280466,-0.437767923
0.645649374,-0.362885207,-0.545669496,-0.392041117,0.388877094,-0.609188795,-0.536753118,-0.435384631
0.645261765,-0.363200963,-0.546194553,-0.391655624,0.386670291,-0.611002982,-0.53826046,-0.432940245
0.644852161,-0.363594174,-0.54669708,-0.391263843,0.384423137,-0.612816215,-0.539774597,-0.43048659
0.644553721,-0.363855332,-0.547117293,-0.390925437,0.382141083,-0.614624262,-0.541291356,-0.42802909
0.644258201,-0.364112198,-0.547502697,-0.390633613,0.379803568,-0.616445065,-0.542851448,-0.425508052
0.643931985,-0.364377886,-0.547861993,-0.390419871,0.377447605,-0.618227661,-0.544404149,-0.423027217
0.643681228,-0.36458385,-0.548172355,-0.390205503,0.375060439,-0.61999166,-0.545925975,-0.420600861
0.643500388,-0.364783794,-0.548408091,-0.38998577,0.372736961,-0.621723831,-0.547397435,-0.418189824
0.643327832,-0.364975154,-0.548644781,-0.389758408,0.370490551,-0.623436987,-0.548846662,-0.415728807
0.64312911,-0.365168244,-0.548939586,-0.389490157,0.368276089,-0.625163078,-0.550303996,-0.41317004
0.642929733,-0.365343451,-0.549244642,-0.389225006,0.365964293,-0.626958311,-0.551807165,-0.410490483
0.64265132,-0.365614057,-0.549582243,-0.388953924,0.363503605,-0.628830969,-0.553399563,-0.407658964
0.642462134,-0.365825415,-0.549873888,-0.388655603,0.361018956,-0.630721748,-0.555001497,-0.404757828
0.642428994,-0.365887225,-0.550032079,-0.38842839,0.358608842,-0.632584095,-0.556555271,-0.401850015
0.642407179,-0.365965813,-0.550107837,-0.388282776,0.356214315,-0.634486318,-0.558086097,-0.398846477
0.642587245,-0.365824312,-0.550058126,-0.38818872,0.353928119,-0.636353254,-0.559546173,-0.395850629
0.642918348,-0.365524471,-0.549852252,-0.388214529,0.351520151,-0.638250828,-0.561064661,-0.392779857
0.642772853,-0.365711242,-0.549886882,-0.388230592,0.348980695,-0.640198231,-0.562626958,-0.389627725
0.642581522,-0.365947545,-0.550101638,-0.388020635,0.346340567,-0.642169833,-0.564223707,-0.386416882
0.642412901,-0.366189271,-0.550347924,-0.387722224,0.3435902,-0.644200265,-0.565849841,-0.383100122
0.642379284,-0.366280556,-0.550482512,-0.387500614,0.340804756,-0.646255732,-0.567477107,-0.379704595
0.642860949,-0.365701795,-0.550459862,-0.387280315,0.338204116,-0.648136795,-0.568937659,-0.376625538
0.643117905,-0.36542803,-0.550518453,-0.387028754,0.335486412,-0.649984419,-0.570418894,-0.373619646
0.643245578,-0.365383655,-0.550440133,-0.386970073,0.332618058,-0.65187633,-0.57194227,-0.37054646
0.643435359,-0.36533317,-0.550235927,-0.386992574,0.329721659,-0.653760731,-0.573462605,-0.367452651
0.643394709,-0.36555925,-0.550186872,-0.386916459,0.326828003,-0.655666649,-0.574925065,-0.364342958
0.643048108,-0.366039008,-0.550469398,-0.386636972,0.323972583,-0.657527089,-0.576335371,-0.361299843
0.642714024,-0.366498709,-0.550791621,-0.386298001,0.321208626,-0.659284711,-0.577667296,-0.358426243
0.642061293,-0.367398947,-0.550974727,-0.386267364,0.318497956,-0.660978913,-0.578994811,-0.355571657
0.641326666,-0.368375719,-0.551094234,-0.386386544,0.316029936,-0.66257906,-0.580257297,-0.352726042
0.640626967,-0.369234383,-0.551311851,-0.386417329,0.313999593,-0.664036095,-0.581404924,-0.349898577
0.63991487,-0.370002151,-0.551657259,-0.386369944,0.312432975,-0.665357292,-0.582424045,-0.347084939
0.639180243,-0.370789289,-0.552013457,-0.386322886,0.311077654,-0.666635931,-0.583423436,-0.344157785
0.638527691,-0.371446013,-0.552508831,-0.386062682,0.309677511,-0.667999864,-0.584465504,-0.340993315
0.637900829,-0.372081131,-0.552970111,-0.385826826,0.308103442,-0.669458151,-0.585555851,-0.337672234
0.637335241,-0.372719467,-0.55336374,-0.385581076,0.306321174,-0.670952082,-0.586708546,-0.334311455
0.636678278,-0.373490453,-0.553891361,-0.385162681,0.304422766,-0.672436655,-0.587851644,-0.331037939
0.635996461,-0.374330074,-0.554483414,-0.384621441,0.302517265,-0.673832715,-0.588928342,-0.328018874
0.635246277,-0.375270694,-0.555042088,-0.384138733,0.300546825,-0.675133526,-0.589993775,-0.325229138
0.634418368,-0.376334727,-0.555693328,-0.38352403,0.298447251,-0.676424325,-0.591040194,-0.322569668
0.633562326,-0.377465338,-0.556351244,-0.382873416,0.296195894,-0.677718699,-0.592087328,-0.319996923
0.63265729,-0.378697395,-0.556932271,-0.382308185,0.293827772,-0.679037869,-0.59316361,-0.317379624
0.631768465,-0.379875839,-0.557561219,-0.381691784,0.291419894,-0.68038553,-0.594230473,-0.314706743
0.630859554,-0.381026179,-0.558244228,-0.381049484,0.289054513,-0.681721151,-0.595278919,-0.312005043
0.629871607,-0.382201672,-0.558935583,-0.380492866,0.286674947,-0.683044076,-0.596331954,-0.309284359
0.628906012,-0.383305848,-0.559557557,-0.380065024,0.284198105,-0.684361696,-0.597411752,-0.306561381
0.62796098,-0.384472549,-0.560193598,-0.379511625,0.281650543,-0.685716748,-0.598493755,-0.303761214
0.627024174,-0.385681003,-0.560758352,-0.379000366,0.279109091,-0.68714422,-0.59956032,-0.300763398
0.626091659,-0.386779249,-0.561441183,-0.378411233,0.276589692,-0.688659191,-0.600593328,-0.297547489
0.625074327,-0.387848586,-0.562094808,-0.378028214,0.274114579,-0.690238655,-0.601603568,-0.294117421
0.624123931,-0.388817757,-0.562595844,-0.377857298,0.271521986,-0.691924751,-0.602642596,-0.290410519
0.623253405,-0.389623463,-0.56301713,-0.377836823,0.268625349,-0.693757057,-0.603751719,-0.286400706
0.622162998,-0.390663415,-0.563702822,-0.377537727,0.265471309,-0.695658982,-0.604910672,-0.282253206
0.620818734,-0.391970992,-0.564530373,-0.377158403,0.262123942,-0.697536707,-0.606143355,-0.27807188
0.619353473,-0.393446326,-0.5654549,-0.376646429,0.258696079,-0.699338853,-0.607446969,-0.273879141
0.617805898,-0.395047158,-0.566419661,-0.376061946,0.255303204,-0.701043427,-0.608769715,-0.269736916
0.616228938,-0.396680266,-0.567385554,-0.375473559,0.251947343,-0.702629626,-0.610143781,-0.265629172
0.614540696,-0.398418278,-0.568357527,-0.374929875,0.248609915,-0.704108357,-0.61157304,-0.261539817
0.612907827,-0.400079042,-0.569336534,-0.374348491,0.245317489,-0.705479622,-0.613018572,-0.257538915
0.611184478,-0.401863188,-0.570472419,-0.373524874,0.242130071,-0.706787169,-0.614425063,-0.25358808
0.609368384,-0.403657913,-0.571727812,-0.372636616,0.239005372,-0.708073556,-0.615759134,-0.249697953
0.607551634,-0.405329406,-0.573054492,-0.37174961,0.235901132,-0.70934093,-0.616989315,-0.245988667
0.605765522,-0.406963557,-0.574208915,-0.371097237,0.232778117,-0.710570514,-0.618162453,-0.242444366
0.603995383,-0.408629626,-0.575308919,-0.370447278,0.229627356,-0.711751401,-0.619290233,-0.239083916
0.602127254,-0.410342008,-0.576378822,-0.369932324,0.226458132,-0.712849677,-0.620382786,-0.235981852
0.600292504,-0.412001044,-0.577384531,-0.369501561,0.223288208,-0.713843167,-0.621481359,-0.233090863
0.598348796,-0.413716644,-0.578510702,-0.36897555,0.220139131,-0.714764059,-0.622528672,-0.230454326
0.596182287,-0.415599287,-0.579746902,-0.368425786,0.216982231,-0.715664387,-0.623521149,-0.227957562
0.593976974,-0.417475015,-0.581003904,-0.367886662,0.213776514,-0.716707587,-0.624440908,-0.225174278
0.591801286,-0.419330597,-0.582282364,-0.367261082,0.210488707,-0.718020141,-0.625221372,-0.221900687
